order_number;line_number;date;customer;country;product;qty;unit_price
101758;17;28.02.2021;AW00030096;poland;BK-M68B-38;2;1229,4589
101758;18;28.02.2021;AW00030096;poland;HB-M763;1;33,7745
101758;19;28.02.2021;AW00030096;poland;GL-F110-S;3;22,794
101758;20;28.02.2021;AW00030096;poland;BK-M68S-38;4;1242,8518
101758;21;28.02.2021;AW00030096;poland;BK-M47B-38;3;647,994
101758;22;28.02.2021;AW00030096;poland;BK-M68B-46;1;1229,4589
103352;1;28.02.2021;AW00029745;poland;FR-R38R-48;1;249,5428
103353;1;28.02.2021;AW00029837;poland;FR-R72Y-38;4;356,898
103353;2;28.02.2021;AW00029837;poland;SB-M891-S;2;58,4935
103353;3;28.02.2021;AW00029837;poland;BK-R50R-60;1;563,7528
103353;4;28.02.2021;AW00029837;poland;FR-R72Y-48;1;356,898
103354;1;28.02.2021;AW00029679;poland;FR-R72Y-44;1;356,898
103354;2;28.02.2021;AW00029679;poland;SB-M891-M;2;58,4935
103354;3;28.02.2021;AW00029679;poland;HL-U509-B;2;20,994
